# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
19000 95.0000 -8.958065 1.0082 -0.087074 -0.056652 -0.061618 19.1827 57.5482 0.00000 0.000000 0.00000
19200 96.0000 -8.945602 0.9937 -0.133304 -0.039010 -0.006712 19.1827 57.5482 0.00000 0.000000 0.00000
19400 97.0000 -8.972378 1.0031 -0.135235 -0.092289 -0.024709 19.1827 57.5482 0.00000 0.000000 0.00000
19600 98.0000 -8.982605 0.9878 -0.108796 -0.102355 0.016768 19.1827 57.5482 0.00000 0.000000 0.00000
19800 99.0000 -8.990801 0.9918 -0.090922 -0.114346 0.011301 19.1827 57.5482 0.00000 0.000000 0.00000
20000 100.0000 -8.989788 1.0052 -0.082677 -0.083010 0.041484 19.1827 57.5482 0.00000 0.000000 0.00000
20200 101.0000 -8.968138 1.0065 -0.017370 -0.051344 0.046249 19.1827 57.5482 0.00000 0.000000 0.00000
20400 102.0000 -8.981104 1.0069 -0.094212 -0.028589 0.000428 19.1827 57.5482 0.00000 0.000000 0.00000
20600 103.0000 -8.959499 0.9852 -0.097120 -0.078600 -0.012126 19.1827 57.5482 0.00000 0.000000 0.00000
20800 104.0000 -8.946201 0.9871 -0.061648 -0.001534 0.016548 19.1827 57.5482 0.00000 0.000000 0.00000
21000 105.0000 -8.985724 1.0062 -0.035646 -0.064226 -0.021587 19.1827 57.5482 0.00000 0.000000 0.00000
21200 106.0000 -8.980158 0.9924 -0.049144 -0.082739 0.002481 19.1827 57.5482 0.00000 0.000000 0.00000
21400 107.0000 -9.009964 0.9944 -0.111944 -0.080787 0.000891 19.1827 57.5482 0.00000 0.000000 0.00000
21600 108.0000 -8.968978 0.9896 -0.069720 -0.009725 -0.060522 19.1827 57.5482 0.00000 0.000000 0.00000
21800 109.0000 -8.963653 0.9775 0.006409 -0.071387 -0.056434 19.1827 57.5482 0.00000 0.000000 0.00000
22000 110.0000 -8.960852 0.9961 -0.029551 -0.096921 -0.011872 19.1827 57.5482 0.00000 0.000000 0.00000
22200 111.0000 -8.987635 1.0104 -0.062739 -0.102958 0.003809 19.1827 57.5482 0.00000 0.000000 0.00000
22400 112.0000 -8.999763 0.9978 -0.094686 -0.106317 0.047940 19.1827 57.5482 0.00000 0.000000 0.00000
22600 113.0000 -8.980668 1.0072 -0.061360 -0.061597 0.018417 19.1827 57.5482 0.00000 0.000000 0.00000
22800 114.0000 -8.965491 0.9873 -0.070661 -0.060810 -0.034379 19.1827 57.5482 0.00000 0.000000 0.00000
23000 115.0000 -8.958984 0.9914 -0.099776 -0.073724 0.003209 19.1827 57.5482 0.00000 0.000000 0.00000
23200 116.0000 -8.965417 0.9848 -0.055878 -0.103248 0.000723 19.1827 57.5482 0.00000 0.000000 0.00000
23400 117.0000 -8.974673 0.9992 -0.094131 -0.095763 0.004192 19.1827 57.5482 0.00000 0.000000 0.00000
23600 118.0000 -8.986173 1.0088 -0.079039 -0.122894 0.003475 19.1827 57.5482 0.00000 0.000000 0.00000
23800 119.0000 -8.968140 0.9852 -0.120157 -0.053352 -0.076053 19.1827 57.5482 0.00000 0.000000 0.00000
24000 120.0000 -8.957726 1.0037 -0.031244 -0.083344 -0.067553 19.1827 57.5482 0.00000 0.000000 0.00000
24200 121.0000 -8.953031 0.9881 -0.076216 -0.074515 -0.038597 19.1827 57.5482 0.00000 0.000000 0.00000
24400 122.0000 -8.944031 1.0016 -0.095314 -0.103377 -0.007470 19.1827 57.5482 0.00000 0.000000 0.00000
24600 123.0000 -8.958881 1.0039 -0.027474 -0.115682 -0.027006 19.1827 57.5482 0.00000 0.000000 0.00000
24800 124.0000 -8.942078 1.0142 -0.063522 -0.032740 0.122145 19.1827 57.5482 0.00000 0.000000 0.00000
25000 125.0000 -8.975182 0.9756 -0.048306 -0.118117 -0.010138 19.1827 57.5482 0.00000 0.000000 0.00000
25200 126.0000 -8.991424 0.9968 -0.053859 -0.077619 -0.079552 19.1827 57.5482 0.00000 0.000000 0.00000
25400 127.0000 -8.986255 0.9766 -0.114476 -0.050666 -0.019155 19.1827 57.5482 0.00000 0.000000 0.00000
25600 128.0000 -8.988319 0.9848 -0.086083 -0.057847 0.020740 19.1827 57.5482 0.00000 0.000000 0.00000
25800 129.0000 -8.961997 0.9930 -0.064954 -0.043029 0.040393 19.1827 57.5482 0.00000 0.000000 0.00000
26000 130.0000 -8.975202 0.9902 -0.048644 -0.126622 -0.058288 19.1827 57.5482 0.00000 0.000000 0.00000
26200 131.0000 -8.996628 0.9955 -0.088145 -0.149980 -0.027317 19.1827 57.5482 0.00000 0.000000 0.00000
