# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
33500 167.5000 -5.183880 1.0120 -0.030128 -0.181645 -0.001978 20.3208 21.5701 1.43770 0.000000 1.27449
33750 168.7500 -5.154875 1.0047 -0.006182 0.103104 -0.029030 20.3238 21.5636 1.03062 0.000000 1.27486
34000 170.0000 -5.183752 0.9937 -0.037234 0.132942 -0.298629 20.3278 21.5568 1.25020 0.000000 1.27537
34250 171.2500 -5.178887 1.0006 -0.006977 -0.013244 -0.046344 20.3338 21.5386 1.14260 0.000000 1.27613
34500 172.5000 -5.182979 1.0083 -0.002556 0.082082 0.047047 20.3309 21.5280 1.18277 0.000000 1.27575
34750 173.7500 -5.184460 0.9971 -0.081997 -0.098165 0.001837 20.3322 21.5206 1.13762 0.000000 1.27592
35000 175.0000 -5.191881 1.0031 -0.176365 -0.032655 -0.192172 20.3360 21.5074 1.12977 0.000000 1.27640
35250 176.2500 -5.165394 1.0075 -0.002738 0.120696 -0.208830 20.3447 21.5028 1.27758 0.000000 1.27749
35500 177.5000 -5.169794 0.9917 0.056135 0.110773 -0.006045 20.3494 21.4987 1.50667 0.000000 1.27808
35750 178.7500 -5.180849 1.0072 -0.108989 -0.093569 -0.026955 20.3570 21.4971 1.23811 0.000000 1.27903
36000 180.0000 -5.174412 1.0152 0.090836 0.057214 0.050020 20.3599 21.4946 1.20487 0.000000 1.27939
36250 181.2500 -5.162507 0.9824 0.249660 -0.178168 -0.027989 20.3633 21.4870 1.47287 0.000000 1.27982
36500 182.5000 -5.174462 1.0020 0.124094 -0.076227 -0.066219 20.3677 21.4846 1.34148 0.000000 1.28038
36750 183.7500 -5.175674 0.9944 -0.019742 0.040678 -0.221305 20.3781 21.4679 1.44800 0.000000 1.28169
37000 185.0000 -5.159054 1.0133 -0.114743 0.003890 -0.042978 20.3756 21.4670 1.44824 0.000000 1.28137
37250 186.2500 -5.172313 1.0038 -0.152847 0.119056 -0.204519 20.3795 21.4683 1.23333 0.000000 1.28186
37500 187.5000 -5.152235 1.0010 0.063572 0.107896 -0.022726 20.3910 21.4634 1.45468 0.000000 1.28332
37750 188.7500 -5.139917 0.9997 0.045229 0.029126 -0.014512 20.3949 21.4594 1.49285 0.000000 1.28380
38000 190.0000 -5.157521 1.0160 -0.042877 0.092340 0.000122 20.3925 21.4528 1.43765 0.000000 1.28350
38250 191.2500 -5.155369 0.9993 -0.037547 0.056395 0.025503 20.4014 21.4544 1.11129 0.000000 1.28462
38500 192.5000 -5.169221 1.0017 0.135817 -0.058386 -0.031972 20.3914 21.4410 1.39676 0.000000 1.28336
38750 193.7500 -5.154892 0.9924 0.099636 0.004694 -0.075469 20.3990 21.4368 1.48908 0.000000 1.28432
39000 195.0000 -5.174813 0.9848 -0.006752 -0.106843 -0.137562 20.3960 21.4239 1.37639 0.000000 1.28394
39250 196.2500 -5.179868 1.0048 -0.078556 0.013601 -0.017169 20.3934 21.4163 1.25859 0.000000 1.28362
39500 197.5000 -5.168427 0.9966 0.013710 0.110438 -0.138264 20.4025 21.4111 1.47719 0.000000 1.28475
39750 198.7500 -5.180112 1.0030 0.069651 0.004627 -0.070554 20.3969 21.3992 1.43529 0.000000 1.28406
40000 200.0000 -5.179009 1.0037 -0.091010 -0.084766 -0.088139 20.4016 21.3975 1.33211 0.000000 1.28465
40250 201.2500 -5.162961 1.0070 0.087335 0.243035 -0.002956 20.4016 21.3956 1.25636 0.000000 1.28464
40500 202.5000 -5.163753 0.9978 0.020447 0.126463 0.147881 20.4120 21.3918 1.41764 0.000000 1.28595
40750 203.7500 -5.180459 0.9970 -0.157217 -0.120470 -0.088520 20.4162 21.3770 1.33929 0.000000 1.28648
41000 205.0000 -5.163465 1.0075 0.002983 0.075500 0.008959 20.4175 21.3691 1.41700 0.000000 1.28666
41250 206.2500 -5.145363 1.0134 0.013202 0.002554 -0.130921 20.4283 21.3685 1.45932 0.000000 1.28801
41500 207.5000 -5.148597 0.9906 0.132331 0.084714 0.192697 20.4251 21.3621 1.31815 0.000000 1.28760
41750 208.7500 -5.177726 1.0094 -0.010325 -0.092359 -0.078239 20.4282 21.3584 1.37466 0.000000 1.28800
42000 210.0000 -5.175597 1.0056 -0.048854 0.043938 -0.200484 20.4342 21.3452 1.36301 0.000000 1.28876
42250 211.2500 -5.158982 1.0060 0.044723 -0.039086 -0.041620 20.4420 21.3393 1.32807 0.000000 1.28974
42500 212.5000 -5.150626 0.9968 0.048302 -0.093822 0.065078 20.4409 21.3418 1.48991 0.000000 1.28960
42750 213.7500 -5.175476 1.0083 -0.069637 -0.041853 -0.118753 20.4371 21.3332 1.26092 0.000000 1.28912
43000 215.0000 -5.176699 0.9957 -0.117961 0.017320 -0.024268 20.4381 21.3250 1.18583 0.000000 1.28925
43250 216.2500 -5.173792 0.9924 0.079425 -0.085481 -0.008224 20.4386 21.3172 1.29465 0.000000 1.28930
43500 217.5000 -5.173064 0.9785 0.035682 0.101857 0.105450 20.4389 21.3078 1.30211 0.000000 1.28935
43750 218.7500 -5.175322 0.9968 -0.088467 0.075471 -0.077548 20.4421 21.3149 1.19466 0.000000 1.28975
44000 220.0000 -5.186534 0.9983 0.053662 -0.068895 -0.209577 20.4422 21.3055 1.09725 0.000000 1.28976
44250 221.2500 -5.165593 0.9934 0.065628 0.142395 -0.001585 20.4389 21.2959 1.31716 0.000000 1.28935
44500 222.5000 -5.171354 0.9952 0.009235 0.051755 0.014662 20.4434 21.2861 0.93051 0.000000 1.28991
