# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
18000 90.0000 -8.917083 1.0171 -0.059135 -0.077305 -0.019328 16.7577 50.2730 0.00000 0.000000 0.00000
18200 91.0000 -8.875717 1.0058 -0.068469 -0.006416 0.043740 16.7577 50.2730 0.00000 0.000000 0.00000
18400 92.0000 -8.898472 0.9925 -0.040732 -0.068867 0.021384 16.7577 50.2730 0.00000 0.000000 0.00000
18600 93.0000 -8.893639 1.0094 -0.103519 -0.015238 0.003536 16.7577 50.2730 0.00000 0.000000 0.00000
18800 94.0000 -8.852737 1.0044 -0.113794 -0.168371 -0.082936 16.7577 50.2730 0.00000 0.000000 0.00000
19000 95.0000 -8.834429 0.9919 -0.130391 -0.093768 -0.046047 16.7577 50.2730 0.00000 0.000000 0.00000
19200 96.0000 -8.859328 1.0117 -0.008968 -0.076352 0.001332 16.7577 50.2730 0.00000 0.000000 0.00000
19400 97.0000 -8.886889 1.0063 -0.079492 -0.038534 0.014922 16.7577 50.2730 0.00000 0.000000 0.00000
19600 98.0000 -8.931129 0.9973 -0.058147 -0.114990 -0.025308 16.7577 50.2730 0.00000 0.000000 0.00000
19800 99.0000 -8.920018 0.9854 -0.058752 -0.021655 -0.057195 16.7577 50.2730 0.00000 0.000000 0.00000
20000 100.0000 -8.915428 0.9915 -0.059197 -0.011457 -0.008381 16.7577 50.2730 0.00000 0.000000 0.00000
20200 101.0000 -8.936620 0.9870 -0.054043 -0.010623 0.033379 16.7577 50.2730 0.00000 0.000000 0.00000
20400 102.0000 -8.952681 0.9893 -0.044281 -0.051772 -0.016894 16.7577 50.2730 0.00000 0.000000 0.00000
20600 103.0000 -8.941352 0.9984 -0.163783 -0.059796 -0.017902 16.7577 50.2730 0.00000 0.000000 0.00000
20800 104.0000 -8.903177 1.0020 -0.037514 -0.038422 0.043752 16.7577 50.2730 0.00000 0.000000 0.00000
21000 105.0000 -8.878466 1.0050 -0.029894 0.000626 0.059895 16.7577 50.2730 0.00000 0.000000 0.00000
21200 106.0000 -8.881650 0.9829 -0.135426 -0.074188 -0.082186 16.7577 50.2730 0.00000 0.000000 0.00000
21400 107.0000 -8.913498 0.9962 -0.104244 -0.119415 -0.044572 16.7577 50.2730 0.00000 0.000000 0.00000
21600 108.0000 -8.898323 0.9733 -0.112552 -0.102388 0.017808 16.7577 50.2730 0.00000 0.000000 0.00000
21800 109.0000 -8.920330 1.0015 -0.098935 -0.056378 0.013559 16.7577 50.2730 0.00000 0.000000 0.00000
22000 110.0000 -8.934008 1.0054 -0.105038 -0.068185 0.005191 16.7577 50.2730 0.00000 0.000000 0.00000
22200 111.0000 -8.939270 0.9974 -0.092861 -0.078477 0.025876 16.7577 50.2730 0.00000 0.000000 0.00000
22400 112.0000 -8.932810 0.9851 -0.052519 -0.141200 0.080428 16.7577 50.2730 0.00000 0.000000 0.00000
22600 113.0000 -8.917392 0.9943 -0.159562 -0.029645 -0.071517 16.7577 50.2730 0.00000 0.000000 0.00000
22800 114.0000 -8.887753 1.0126 -0.093900 -0.083258 0.017612 16.7577 50.2730 0.00000 0.000000 0.00000
23000 115.0000 -8.855273 0.9890 -0.161743 -0.141001 -0.061781 16.7577 50.2730 0.00000 0.000000 0.00000
23200 116.0000 -8.826315 1.0007 -0.118969 -0.155838 -0.015534 16.7577 50.2730 0.00000 0.000000 0.00000
23400 117.0000 -8.813252 1.0019 -0.055886 -0.101044 -0.006568 16.7577 50.2730 0.00000 0.000000 0.00000
23600 118.0000 -8.835906 0.9806 -0.025879 -0.094438 0.009133 16.7577 50.2730 0.00000 0.000000 0.00000
23800 119.0000 -8.862717 0.9972 0.025323 -0.043890 0.058592 16.7577 50.2730 0.00000 0.000000 0.00000
24000 120.0000 -8.892327 1.0238 0.033696 -0.043978 0.019038 16.7577 50.2730 0.00000 0.000000 0.00000
