# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
14000 70.0000 -2.623030 1.0029 -0.034702 -0.008447 -0.038673 13.4159 18.6954 1.08858 0.000000 1.24991
14200 71.0000 -2.612444 0.9893 0.176822 -0.071080 -0.155197 13.4250 18.6782 1.04378 0.000000 1.25159
14400 72.0000 -2.645338 0.9949 0.002475 -0.060827 -0.259101 13.4292 18.6633 0.98695 0.000000 1.25239
14600 73.0000 -2.663724 0.9938 0.068560 0.098675 -0.196707 13.4257 18.6491 1.01484 0.000000 1.25174
14800 74.0000 -2.703528 0.9966 -0.467791 -0.000927 -0.620868 13.4246 18.6319 0.92967 0.000000 1.25153
15000 75.0000 -2.677077 0.9900 0.128937 -0.203575 0.075560 13.4208 18.6130 0.87561 0.000000 1.25082
15200 76.0000 -2.655092 0.9969 0.276747 -0.027468 -0.008783 13.4258 18.5998 0.91105 0.000000 1.25175
15400 77.0000 -2.636703 1.0033 0.254327 0.020118 0.158197 13.4384 18.5897 0.78842 0.000000 1.25410
15600 78.0000 -2.666164 1.0059 -0.158378 -0.068030 -0.020150 13.4479 18.5915 0.84529 0.000000 1.25587
15800 79.0000 -2.635744 0.9973 0.079144 0.064088 0.017186 13.4480 18.5879 0.81485 0.000000 1.25590
16000 80.0000 -2.653284 0.9867 0.161088 0.119216 -0.186749 13.4536 18.5720 0.82544 0.000000 1.25694
16200 81.0000 -2.683567 1.0096 -0.033304 0.044746 -0.159340 13.4526 18.5577 0.83193 0.000000 1.25676
16400 82.0000 -2.657325 0.9894 -0.115070 0.101270 0.036976 13.4567 18.5494 0.85469 0.000000 1.25752
16600 83.0000 -2.657570 0.9817 -0.249531 0.164203 0.094676 13.4586 18.5421 0.85632 0.000000 1.25788
16800 84.0000 -2.628100 0.9938 0.152554 -0.086915 -0.297480 13.4651 18.5411 0.86429 0.000000 1.25909
17000 85.0000 -2.605675 1.0055 -0.007971 0.208480 0.163301 13.4764 18.5425 0.78115 0.000000 1.26120
17200 86.0000 -2.598146 1.0035 0.351098 -0.027718 0.005416 13.4856 18.5352 0.83476 0.000000 1.26293
17400 87.0000 -2.624693 0.9843 -0.170054 0.148809 -0.032459 13.4907 18.5212 0.79756 0.000000 1.26388
17600 88.0000 -2.605194 0.9907 -0.108447 0.277652 -0.109259 13.4992 18.5080 0.80447 0.000000 1.26547
17800 89.0000 -2.622614 1.0188 -0.082683 -0.012824 -0.156120 13.5030 18.4999 0.92249 0.000000 1.26620
18000 90.0000 -2.619219 1.0085 0.088194 -0.187702 0.363113 13.5090 18.4917 0.92794 0.000000 1.26731
18200 91.0000 -2.618404 0.9817 -0.021102 0.203334 -0.245119 13.5113 18.4771 1.00384 0.000000 1.26775
18400 92.0000 -2.619774 0.9855 -0.034373 0.070473 -0.172806 13.5116 18.4729 0.88717 0.000000 1.26780
18600 93.0000 -2.607465 0.9530 0.251869 -0.101353 -0.145474 13.5085 18.4617 0.93768 0.000000 1.26721
18800 94.0000 -2.637787 0.9863 -0.009369 0.086548 0.085927 13.5133 18.4571 0.98426 0.000000 1.26812
19000 95.0000 -2.609227 0.9703 0.249238 -0.221662 -0.119727 13.5104 18.4556 0.95637 0.000000 1.26757
19200 96.0000 -2.608088 0.9884 0.257442 0.099795 0.391668 13.5131 18.4504 0.99284 0.000000 1.26807
19400 97.0000 -2.628431 1.0102 -0.045676 -0.046955 -0.415488 13.5170 18.4530 0.90055 0.000000 1.26882
19600 98.0000 -2.636540 0.9965 -0.004359 -0.078113 -0.094240 13.5161 18.4476 0.92190 0.000000 1.26865
19800 99.0000 -2.609492 1.0087 0.057324 0.087700 -0.210970 13.5233 18.4297 0.90432 0.000000 1.27000
20000 100.0000 -2.637884 0.9888 -0.040309 -0.066307 -0.288472 13.5278 18.4138 0.85665 0.000000 1.27085
20200 101.0000 -2.634363 0.9741 0.037648 0.061027 0.065345 13.5309 18.4034 0.77381 0.000000 1.27143
20400 102.0000 -2.647789 0.9842 -0.068907 -0.180354 -0.004808 13.5347 18.3936 0.82995 0.000000 1.27214
20600 103.0000 -2.625565 0.9958 -0.162208 0.142781 0.086083 13.5373 18.3830 0.80461 0.000000 1.27263
20800 104.0000 -2.642729 0.9975 0.167702 -0.205403 -0.352602 13.5387 18.3741 0.82155 0.000000 1.27289
21000 105.0000 -2.652826 1.0011 0.170067 0.127314 0.118682 13.5417 18.3585 0.85712 0.000000 1.27345
21200 106.0000 -2.620022 1.0033 0.016737 0.438602 0.031301 13.5496 18.3532 0.81361 0.000000 1.27494
21400 107.0000 -2.623934 0.9639 0.048636 0.014323 -0.213001 13.5527 18.3509 0.83839 0.000000 1.27552
21600 108.0000 -2.631924 0.9805 0.216478 0.123255 -0.125611 13.5533 18.3373 0.88143 0.000000 1.27565
21800 109.0000 -2.644448 0.9950 0.164706 -0.097540 -0.017805 13.5527 18.3188 0.87996 0.000000 1.27553
22000 110.0000 -2.622331 1.0169 0.075688 0.185086 -0.250840 13.5569 18.3236 0.85424 0.000000 1.27632
22200 111.0000 -2.627038 1.0122 -0.122976 0.189076 -0.140528 13.5627 18.3249 0.83030 0.000000 1.27741
22400 112.0000 -2.641936 0.9882 -0.078045 -0.161821 0.246386 13.5653 18.3164 0.78433 0.000000 1.27789
22600 113.0000 -2.625725 0.9996 -0.192128 0.219739 -0.062115 13.5649 18.3099 0.79689 0.000000 1.27782
22800 114.0000 -2.609761 1.0008 -0.082489 0.020363 -0.310105 13.5703 18.3090 0.85159 0.000000 1.27884
23000 115.0000 -2.618987 0.9800 -0.141731 0.195992 0.086682 13.5708 18.2969 0.85373 0.000000 1.27894
23200 116.0000 -2.661912 0.9944 -0.112164 -0.146803 -0.090655 13.5706 18.2797 0.87435 0.000000 1.27890
23400 117.0000 -2.643638 0.9881 0.143540 -0.119444 0.142362 13.5715 18.2634 0.85552 0.000000 1.27907
23600 118.0000 -2.628378 0.9809 0.351485 0.174308 -0.171192 13.5689 18.2592 0.80141 0.000000 1.27858
23800 119.0000 -2.656922 0.9930 -0.044313 0.031585 0.256002 13.5747 18.2554 0.80712 0.000000 1.27967
24000 120.0000 -2.622877 0.9977 0.222723 0.038002 -0.056647 13.5776 18.2496 0.80932 0.000000 1.28021
24200 121.0000 -2.639178 1.0046 0.141455 -0.016318 -0.262765 13.5844 18.2502 0.84505 0.000000 1.28149
24400 122.0000 -2.647316 1.0058 -0.064673 -0.021543 0.147723 13.5902 18.2493 0.85274 0.000000 1.28260
24600 123.0000 -2.646691 1.0048 -0.235604 0.076385 -0.005895 13.5911 18.2402 0.86040 0.000000 1.28277
24800 124.0000 -2.644352 1.0024 0.450761 -0.184686 -0.354997 13.5886 18.2284 0.90317 0.000000 1.28230
25000 125.0000 -2.621997 0.9882 0.296674 0.144280 0.101848 13.5935 18.2218 0.92333 0.000000 1.28322
25200 126.0000 -2.619641 0.9986 0.350258 0.087092 -0.168724 13.6039 18.2213 0.95101 0.000000 1.28517
25400 127.0000 -2.589796 0.9922 0.340397 -0.030372 -0.205123 13.6080 18.2182 0.93516 0.000000 1.28595
25600 128.0000 -2.599884 1.0165 0.159167 0.200963 0.185824 13.6150 18.2172 0.95722 0.000000 1.28728
25800 129.0000 -2.617588 1.0082 -0.012215 -0.034769 -0.117806 13.6194 18.2098 0.91464 0.000000 1.28812
26000 130.0000 -2.617697 1.0119 -0.018117 0.007337 -0.197311 13.6264 18.1963 0.91266 0.000000 1.28944
26200 131.0000 -2.574732 0.9948 0.156131 0.077544 -0.469291 13.6278 18.2035 1.00092 0.000000 1.28970
26400 132.0000 -2.597141 0.9855 0.153099 -0.001105 -0.033536 13.6295 18.1927 1.05542 0.000000 1.29002
26600 133.0000 -2.645008 0.9842 -0.135128 -0.321178 -0.001593 13.6237 18.1828 1.02095 0.000000 1.28893
26800 134.0000 -2.636813 0.9708 -0.078191 0.029721 0.256435 13.6177 18.1634 0.98544 0.000000 1.28779
27000 135.0000 -2.604674 0.9737 0.167494 0.247458 0.432776 13.6233 18.1533 1.03198 0.000000 1.28885
27200 136.0000 -2.630459 1.0020 0.155175 -0.125004 0.077420 13.6275 18.1514 1.06847 0.000000 1.28964
27400 137.0000 -2.622811 0.9927 -0.128730 0.057519 -0.170519 13.6360 18.1497 0.99170 0.000000 1.29125
27600 138.0000 -2.626816 1.0044 0.080868 -0.090561 -0.113772 13.6441 18.1346 0.98114 0.000000 1.29278
27800 139.0000 -2.661626 0.9966 -0.275071 -0.246476 -0.357197 13.6456 18.1218 1.05357 0.000000 1.29308
28000 140.0000 -2.639205 0.9636 -0.091616 -0.148232 -0.111808 13.6422 18.1157 1.06845 0.000000 1.29242
28200 141.0000 -2.617578 1.0023 -0.217545 0.025553 -0.067245 13.6433 18.0944 1.07005 0.000000 1.29264
28400 142.0000 -2.631901 1.0142 0.174360 0.106609 -0.334049 13.6493 18.0813 1.08758 0.000000 1.29378
28600 143.0000 -2.658222 1.0004 -0.047367 0.210305 -0.244695 13.6499 18.0614 1.07385 0.000000 1.29389
28800 144.0000 -2.630325 1.0010 -0.098158 0.274710 0.202490 13.6587 18.0554 1.02182 0.000000 1.29556
29000 145.0000 -2.621509 0.9998 0.079372 0.272739 0.060686 13.6592 18.0601 1.00436 0.000000 1.29565
29200 146.0000 -2.623153 0.9974 0.098657 -0.177105 -0.095412 13.6595 18.0685 0.97263 0.000000 1.29571
29400 147.0000 -2.620066 1.0004 -0.092001 0.035681 0.137473 13.6671 18.0665 0.90758 0.000000 1.29714
29600 148.0000 -2.655279 0.9951 -0.151526 -0.030550 -0.390683 13.6580 18.0581 0.91976 0.000000 1.29543
29800 149.0000 -2.599975 0.9801 0.289955 0.022145 -0.176147 13.6619 18.0692 0.91906 0.000000 1.29617
30000 150.0000 -2.631972 1.0061 -0.095914 0.056087 0.289248 13.6662 18.0635 0.89657 0.000000 1.29697
30200 151.0000 -2.614385 1.0084 -0.161405 -0.081222 -0.017922 13.6732 18.0525 0.86597 0.000000 1.29830
30400 152.0000 -2.651388 1.0023 -0.061364 -0.086149 -0.269375 13.6765 18.0545 0.83310 0.000000 1.29894
30600 153.0000 -2.608690 0.9980 0.194439 0.000181 0.063916 13.6790 18.0455 0.81054 0.000000 1.29940
30800 154.0000 -2.620964 1.0110 0.058718 0.076451 -0.068495 13.6888 18.0476 0.78186 0.000000 1.30127
31000 155.0000 -2.597226 0.9829 -0.206073 0.228871 0.125809 13.6933 18.0439 0.80557 0.000000 1.30212
31200 156.0000 -2.627241 0.9801 -0.175819 -0.027835 -0.077435 13.6907 18.0387 0.75950 0.000000 1.30164
31400 157.0000 -2.627562 0.9771 -0.011905 -0.129534 -0.222335 13.6808 18.0257 0.75418 0.000000 1.29976
31600 158.0000 -2.659132 1.0135 -0.090486 -0.075632 -0.219890 13.6735 18.0266 0.79823 0.000000 1.29836
31800 159.0000 -2.673380 0.9818 -0.172847 -0.087278 -0.453896 13.6752 18.0179 0.76436 0.000000 1.29869
32000 160.0000 -2.630221 0.9968 0.210044 0.055837 -0.327591 13.6753 18.0049 0.80516 0.000000 1.29870
32200 161.0000 -2.668953 0.9794 -0.198970 0.267275 0.417548 13.6723 17.9954 0.79811 0.000000 1.29815
32400 162.0000 -2.656496 0.9870 0.032878 0.078609 -0.125307 13.6791 17.9974 0.88273 0.000000 1.29942
32600 163.0000 -2.617405 0.9972 0.300206 0.080741 0.112669 13.6759 17.9937 0.85562 0.000000 1.29883
32800 164.0000 -2.634712 1.0038 0.041290 -0.075942 0.091720 13.6817 17.9919 0.86694 0.000000 1.29992
33000 165.0000 -2.665785 0.9921 -0.101288 -0.201249 -0.462794 13.6834 17.9847 0.84222 0.000000 1.30025
33200 166.0000 -2.648178 0.9701 0.193498 -0.045214 -0.293503 13.6816 17.9737 0.88713 0.000000 1.29990
33400 167.0000 -2.646201 0.9813 -0.271257 0.223667 0.224464 13.6846 17.9756 0.87762 0.000000 1.30047
33600 168.0000 -2.658680 0.9798 -0.016747 -0.061665 -0.305564 13.6774 17.9588 0.88497 0.000000 1.29911
33800 169.0000 -2.708412 1.0144 -0.266115 -0.196838 0.091565 13.6730 17.9561 0.91039 0.000000 1.29827
34000 170.0000 -2.667389 1.0160 0.256215 0.005064 -0.540437 13.6779 17.9530 0.95051 0.000000 1.29921
34200 171.0000 -2.650749 0.9901 -0.013061 0.004350 0.234318 13.6824 17.9563 0.88673 0.000000 1.30006
34400 172.0000 -2.658766 1.0034 0.177025 0.088620 -0.050025 13.6863 17.9532 0.86200 0.000000 1.30080
34600 173.0000 -2.647076 1.0163 -0.048242 0.022859 -0.182476 13.6928 17.9572 0.82626 0.000000 1.30203
34800 174.0000 -2.668826 0.9994 -0.019549 -0.138716 -0.077246 13.6979 17.9455 0.91133 0.000000 1.30300
35000 175.0000 -2.633422 0.9877 0.165569 -0.064874 0.140593 13.7077 17.9444 0.85477 0.000000 1.30488
35200 176.0000 -2.649126 0.9945 -0.016272 0.119267 -0.108278 13.7087 17.9300 0.80715 0.000000 1.30506
35400 177.0000 -2.618156 1.0047 0.101368 0.090143 0.032724 13.7134 17.9363 0.82333 0.000000 1.30595
35600 178.0000 -2.660876 0.9944 -0.249061 -0.018697 -0.392127 13.7109 17.9193 0.89967 0.000000 1.30547
35800 179.0000 -2.628331 0.9806 0.203960 -0.170882 0.144343 13.7079 17.9124 0.87506 0.000000 1.30491
36000 180.0000 -2.659520 1.0066 0.181598 -0.038032 -0.355069 13.7125 17.9078 0.86043 0.000000 1.30579
36200 181.0000 -2.606273 0.9817 0.055513 0.172615 0.139656 13.7206 17.9179 0.83462 0.000000 1.30733
