# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
14400 72.0000 -8.930006 1.0187 -0.047550 -0.061179 0.003062 19.1827 57.5482 0.00000 0.000000 0.00000
14600 73.0000 -8.928746 0.9914 -0.073898 -0.083595 0.035661 19.1827 57.5482 0.00000 0.000000 0.00000
14800 74.0000 -8.938897 0.9988 -0.080485 -0.089301 -0.031505 19.1827 57.5482 0.00000 0.000000 0.00000
15000 75.0000 -8.955145 1.0141 -0.089511 -0.087305 0.058118 19.1827 57.5482 0.00000 0.000000 0.00000
15200 76.0000 -8.967752 0.9992 -0.112437 -0.043579 -0.052184 19.1827 57.5482 0.00000 0.000000 0.00000
15400 77.0000 -8.970222 1.0040 -0.053283 -0.044271 0.022124 19.1827 57.5482 0.00000 0.000000 0.00000
15600 78.0000 -8.979633 0.9806 -0.080209 -0.094578 -0.037428 19.1827 57.5482 0.00000 0.000000 0.00000
15800 79.0000 -8.960704 0.9821 -0.101191 -0.027115 -0.016940 19.1827 57.5482 0.00000 0.000000 0.00000
16000 80.0000 -8.949619 0.9793 -0.085735 -0.040472 -0.008292 19.1827 57.5482 0.00000 0.000000 0.00000
16200 81.0000 -8.981396 1.0103 0.001475 -0.057316 0.040677 19.1827 57.5482 0.00000 0.000000 0.00000
16400 82.0000 -8.987603 1.0007 -0.077288 -0.015788 -0.031556 19.1827 57.5482 0.00000 0.000000 0.00000
16600 83.0000 -8.981013 1.0076 -0.106217 -0.074124 -0.040997 19.1827 57.5482 0.00000 0.000000 0.00000
16800 84.0000 -8.969845 1.0073 -0.058086 -0.033136 -0.008225 19.1827 57.5482 0.00000 0.000000 0.00000
17000 85.0000 -8.965619 1.0070 -0.046116 -0.063827 0.015433 19.1827 57.5482 0.00000 0.000000 0.00000
17200 86.0000 -8.960458 0.9961 -0.092271 -0.065566 0.053878 19.1827 57.5482 0.00000 0.000000 0.00000
17400 87.0000 -8.983901 0.9986 -0.139268 -0.125119 -0.036612 19.1827 57.5482 0.00000 0.000000 0.00000
17600 88.0000 -8.976832 0.9973 -0.045611 -0.039217 0.032080 19.1827 57.5482 0.00000 0.000000 0.00000
17800 89.0000 -8.980619 0.9986 -0.121590 -0.056740 -0.077914 19.1827 57.5482 0.00000 0.000000 0.00000
18000 90.0000 -8.957576 1.0061 -0.083529 -0.027330 0.024088 19.1827 57.5482 0.00000 0.000000 0.00000
18200 91.0000 -8.918305 0.9898 -0.031052 0.004940 0.011296 19.1827 57.5482 0.00000 0.000000 0.00000
18400 92.0000 -8.936978 1.0038 -0.053065 -0.024757 -0.014554 19.1827 57.5482 0.00000 0.000000 0.00000
18600 93.0000 -8.954082 1.0133 -0.007203 -0.038157 0.001259 19.1827 57.5482 0.00000 0.000000 0.00000
18800 94.0000 -8.960897 0.9970 -0.071670 -0.064360 0.000316 19.1827 57.5482 0.00000 0.000000 0.00000
19000 95.0000 -8.944910 1.0035 -0.091162 -0.067860 -0.037340 19.1827 57.5482 0.00000 0.000000 0.00000
19200 96.0000 -8.957010 0.9897 -0.145740 -0.080965 -0.041377 19.1827 57.5482 0.00000 0.000000 0.00000
19400 97.0000 -8.949939 0.9975 -0.077946 -0.074971 0.035740 19.1827 57.5482 0.00000 0.000000 0.00000
