# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
10400 52.0000 -2.581726 0.9888 0.029204 0.054623 0.174173 14.0000 17.2552 0.82202 0.000000 1.36111
10500 52.5000 -2.600836 1.0051 0.154334 0.265661 0.031089 13.9993 17.2567 0.72248 0.000000 1.36098
10600 53.0000 -2.608256 1.0114 -0.178466 0.059649 -0.606194 13.9997 17.2550 0.72724 0.000000 1.36105
10700 53.5000 -2.632716 1.0158 -0.309472 -0.188438 0.014009 14.0002 17.2497 0.66007 0.000000 1.36114
10800 54.0000 -2.584190 0.9946 0.119427 0.061194 0.007870 13.9981 17.2476 0.69965 0.000000 1.36075
10900 54.5000 -2.581471 0.9940 -0.117337 0.379639 -0.074389 13.9971 17.2464 0.70044 0.000000 1.36055
11000 55.0000 -2.617099 0.9846 -0.177116 -0.016479 -0.063658 13.9957 17.2441 0.68859 0.000000 1.36028
11100 55.5000 -2.612497 1.0093 0.137141 0.060056 -0.266113 13.9965 17.2444 0.77363 0.000000 1.36043
11200 56.0000 -2.579461 1.0015 0.438685 0.083411 0.320967 14.0019 17.2492 0.75102 0.000000 1.36148
11300 56.5000 -2.569621 1.0000 0.052671 -0.070347 0.083190 14.0033 17.2528 0.73484 0.000000 1.36175
11400 57.0000 -2.617358 1.0120 -0.075438 -0.065743 0.008086 14.0022 17.2515 0.70476 0.000000 1.36154
11500 57.5000 -2.591441 0.9939 -0.003900 0.018355 -0.002602 14.0003 17.2543 0.76898 0.000000 1.36117
11600 58.0000 -2.616793 1.0228 -0.102288 0.093873 0.101835 14.0027 17.2601 0.75494 0.000000 1.36163
11700 58.5000 -2.608852 0.9945 0.042274 -0.014811 -0.153703 14.0023 17.2600 0.78298 0.000000 1.36156
11800 59.0000 -2.615123 0.9997 0.023287 -0.069453 -0.214390 14.0044 17.2551 0.76247 0.000000 1.36198
11900 59.5000 -2.628337 0.9795 -0.308368 -0.139568 0.105448 13.9990 17.2571 0.72372 0.000000 1.36092
12000 60.0000 -2.619980 0.9820 0.028234 -0.107089 -0.109261 13.9957 17.2496 0.68454 0.000000 1.36028
12100 60.5000 -2.623406 0.9932 0.035761 -0.143431 -0.198532 13.9942 17.2509 0.68725 0.000000 1.35998
12200 61.0000 -2.610859 0.9975 0.244958 0.013762 0.110772 13.9949 17.2511 0.75816 0.000000 1.36011
12300 61.5000 -2.596527 1.0044 0.154366 0.070567 -0.194946 13.9982 17.2541 0.77231 0.000000 1.36076
12400 62.0000 -2.603838 1.0090 0.125934 -0.172071 -0.075283 14.0006 17.2561 0.71895 0.000000 1.36123
12500 62.5000 -2.603347 0.9953 0.230264 -0.034917 0.114242 14.0014 17.2567 0.70091 0.000000 1.36139
12600 63.0000 -2.601352 0.9965 -0.095527 0.273050 -0.183715 14.0006 17.2578 0.76190 0.000000 1.36123
12700 63.5000 -2.633579 1.0091 0.049715 -0.222122 0.099503 14.0030 17.2586 0.74204 0.000000 1.36170
